op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,latency,fw_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in function mul>,"{add_68: None, rsqrt_26: None}","(add_68, rsqrt_26)",{},{mul_74: None},,rsqrt_26,encoder_block_13_layer_0_layer_norm_weight,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1, 512, 1024], [1, 512, 1]]","[True, True]",True,0.012742399983108044,0.012742399983108044,0,0,"(1, 512, 1024)",torch.float32,mul_73
get_attr,encoder.block.13.layer.0.layer_norm.weight,{},(),{},"{getattr_110: None, mul_74: None}",,mul_73,getattr_110,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[],[],True,0.0,0.0,0,0,"(1024,)",torch.float32,encoder_block_13_layer_0_layer_norm_weight
call_function,<built-in function getattr>,{encoder_block_13_layer_0_layer_norm_weight: None},"(encoder_block_13_layer_0_layer_norm_weight, 'dtype')",{},"{eq_94: None, eq_95: None}",,encoder_block_13_layer_0_layer_norm_weight,eq_94,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1024]],[True],True,0.00615679994225502,0.00615679994225502,0,0,"(1,)",,getattr_110
call_function,<built-in function eq>,{getattr_110: None},"(getattr_110, torch.float16)",{},{},,getattr_110,eq_95,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1]],[True],True,0.006227200012654066,0.006227200012654066,0,0,"(1,)",,eq_94
call_function,<built-in function eq>,{getattr_110: None},"(getattr_110, torch.bfloat16)",{},{},,eq_94,mul_74,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}",[[1]],[True],True,0.006239999923855067,0.006239999923855067,0,0,"(1,)",,eq_95
call_function,<built-in function mul>,"{encoder_block_13_layer_0_layer_norm_weight: None, mul_73: None}","(encoder_block_13_layer_0_layer_norm_weight, mul_73)",{},"{size_20: None, encoder_block_13_layer_0_self_attention_q: None, encoder_block_13_layer_0_self_attention_k: None, encoder_block_13_layer_0_self_attention_v: None}",,eq_95,size_20,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>)])}","[[1024], [1, 512, 1024]]","[True, True]",True,0.012819199822843075,0.012819199822843075,0,0,"(1, 512, 1024)",torch.float32,mul_74
call_method,size,{mul_74: None},"(mul_74,)",{},{getitem_135: None},,mul_74,getitem_135,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 1024]]",[True],True,0.006451199948787689,0.006451199948787689,0,0,"(1,)",,size_20
call_function,<built-in function getitem>,{size_20: None},"(size_20, slice(None, 2, None))",{},"{getitem_136: None, getitem_137: None}",,size_20,getitem_136,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}",[[1]],[True],True,0.00629119984805584,0.00629119984805584,0,0,"(1,)",,getitem_135
call_function,<built-in function getitem>,{getitem_135: None},"(getitem_135, 0)",{},"{view_53: None, view_54: None, view_55: None, view_56: None}",,getitem_135,getitem_137,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}",[[1]],[True],True,0.006265599839389324,0.006265599839389324,0,0,"(1,)",,getitem_136
call_function,<built-in function getitem>,{getitem_135: None},"(getitem_135, 1)",{},{},,getitem_136,encoder_block_13_layer_0_self_attention_q,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}",[[1]],[True],True,0.006195199955254793,0.006195199955254793,0,0,"(1,)",,getitem_137
call_module,encoder.block.13.layer.0.SelfAttention.q,{mul_74: None},"(mul_74,)",{},{view_53: None},,getitem_137,view_53,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>), ('encoder.block.13.layer.0.SelfAttention.q', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 1024]]",[True],True,0.12456320226192474,0.12456320226192474,0,0,"(1, 512, 4096)",torch.float32,encoder_block_13_layer_0_self_attention_q
call_method,view,"{encoder_block_13_layer_0_self_attention_q: None, getitem_136: None}","(encoder_block_13_layer_0_self_attention_q, getitem_136, -1, 32, 128)",{},{transpose_65: None},,encoder_block_13_layer_0_self_attention_q,transpose_65,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 4096], [1]]","[True, True]",True,0.008025600016117096,0.008025600016117096,0,0,"(1, 512, 32, 128)",torch.float32,view_53
call_method,transpose,{view_53: None},"(view_53, 1, 2)",{},{matmul_26: None},,view_53,encoder_block_13_layer_0_self_attention_k,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128]]",[True],False,0.007987199909985065,0.007987199909985065,0,0,"(1, 32, 512, 128)",torch.float32,transpose_65
call_module,encoder.block.13.layer.0.SelfAttention.k,{mul_74: None},"(mul_74,)",{},{view_54: None},,transpose_65,view_54,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>), ('encoder.block.13.layer.0.SelfAttention.k', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 1024]]",[True],True,0.12429440170526504,0.12429440170526504,0,0,"(1, 512, 4096)",torch.float32,encoder_block_13_layer_0_self_attention_k
call_method,view,"{encoder_block_13_layer_0_self_attention_k: None, getitem_136: None}","(encoder_block_13_layer_0_self_attention_k, getitem_136, -1, 32, 128)",{},{transpose_66: None},,encoder_block_13_layer_0_self_attention_k,transpose_66,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 4096], [1]]","[True, True]",True,0.008000000193715096,0.008000000193715096,0,0,"(1, 512, 32, 128)",torch.float32,view_54
call_method,transpose,{view_54: None},"(view_54, 1, 2)",{},{transpose_68: None},,view_54,encoder_block_13_layer_0_self_attention_v,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128]]",[True],False,0.008108799904584884,0.008108799904584884,0,0,"(1, 32, 512, 128)",torch.float32,transpose_66
call_module,encoder.block.13.layer.0.SelfAttention.v,{mul_74: None},"(mul_74,)",{},{view_55: None},,transpose_66,view_55,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>), ('encoder.block.13.layer.0.SelfAttention.v', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 1024]]",[True],True,0.12727039754390718,0.12727039754390718,0,0,"(1, 512, 4096)",torch.float32,encoder_block_13_layer_0_self_attention_v
call_method,view,"{encoder_block_13_layer_0_self_attention_v: None, getitem_136: None}","(encoder_block_13_layer_0_self_attention_v, getitem_136, -1, 32, 128)",{},{transpose_67: None},,encoder_block_13_layer_0_self_attention_v,transpose_67,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 4096], [1]]","[True, True]",True,0.007955200038850307,0.007955200038850307,0,0,"(1, 512, 32, 128)",torch.float32,view_55
call_method,transpose,{view_55: None},"(view_55, 1, 2)",{},{matmul_27: None},,view_55,transpose_68,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128]]",[True],False,0.007839999906718732,0.007839999906718732,0,0,"(1, 32, 512, 128)",torch.float32,transpose_67
call_method,transpose,{transpose_66: None},"(transpose_66, 3, 2)",{},{matmul_26: None},,transpose_67,matmul_26,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 128]]",[False],False,0.008166399784386158,0.008166399784386158,0,0,"(1, 32, 128, 512)",torch.float32,transpose_68
call_function,<built-in method matmul of type object at 0x15552dc96d80>,"{transpose_65: None, transpose_68: None}","(transpose_65, transpose_68)",{},{add_70: None},,transpose_68,add_70,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 128], [1, 32, 128, 512]]","[False, False]",True,0.08494719862937927,0.08494719862937927,0,0,"(1, 32, 512, 512)",torch.float32,matmul_26
call_function,<built-in function add>,"{matmul_26: None, add_4: None}","(matmul_26, add_4)",{},"{float_15: None, type_as_13: None}",,matmul_26,float_15,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 512], [1, 32, 512, 512]]","[True, False]",True,0.11745920181274414,0.11745920181274414,0,0,"(1, 32, 512, 512)",torch.float32,add_70
call_method,float,{add_70: None},"(add_70,)",{},{softmax_19: None},,add_70,softmax_19,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 512]]",[True],True,0.006457599997520447,0.006457599997520447,0,0,"(1, 32, 512, 512)",torch.float32,float_15
call_function,<function softmax at 0x15543f935a20>,{float_15: None},"(float_15,)","{'dim': -1, '_stacklevel': 3, 'dtype': None}",{type_as_13: None},,float_15,type_as_13,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 512]]",[True],True,0.03102080002427101,0.03102080002427101,0,0,"(1, 32, 512, 512)",torch.float32,softmax_19
call_method,type_as,"{softmax_19: None, add_70: None}","(softmax_19, add_70)",{},{dropout_13: None},,softmax_19,dropout_13,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 512], [1, 32, 512, 512]]","[True, True]",True,0.006611200049519539,0.006611200049519539,0,0,"(1, 32, 512, 512)",torch.float32,type_as_13
call_function,<function dropout at 0x15543f934e50>,{type_as_13: None},"(type_as_13,)","{'p': 0.1, 'training': False, 'inplace': False}",{matmul_27: None},,type_as_13,matmul_27,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 512]]",[True],True,0.0084799999371171,0.0084799999371171,0,0,"(1, 32, 512, 512)",torch.float32,dropout_13
call_function,<built-in method matmul of type object at 0x15552dc96d80>,"{dropout_13: None, transpose_67: None}","(dropout_13, transpose_67)",{},{transpose_69: None},,dropout_13,transpose_69,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 512], [1, 32, 512, 128]]","[True, False]",True,0.07101439833641052,0.07101439833641052,0,0,"(1, 32, 512, 128)",torch.float32,matmul_27
call_method,transpose,{matmul_27: None},"(matmul_27, 1, 2)",{},{contiguous_13: None},,matmul_27,contiguous_13,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 32, 512, 128]]",[True],False,0.007904000021517277,0.007904000021517277,0,0,"(1, 512, 32, 128)",torch.float32,transpose_69
call_method,contiguous,{transpose_69: None},"(transpose_69,)",{},{view_56: None},,transpose_69,view_56,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128]]",[False],True,0.014521599933505058,0.014521599933505058,0,0,"(1, 512, 32, 128)",torch.float32,contiguous_13
call_method,view,"{contiguous_13: None, getitem_136: None}","(contiguous_13, getitem_136, -1, 4096)",{},{encoder_block_13_layer_0_self_attention_o: None},,contiguous_13,encoder_block_13_layer_0_self_attention_o,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>)])}","[[1, 512, 32, 128], [1]]","[True, True]",True,0.007974399998784066,0.007974399998784066,0,0,"(1, 512, 4096)",torch.float32,view_56
call_module,encoder.block.13.layer.0.SelfAttention.o,{view_56: None},"(view_56,)",{},{encoder_block_13_layer_0_dropout: None},,view_56,encoder_block_13_layer_0_dropout,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.SelfAttention', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersAttention'>), ('encoder.block.13.layer.0.SelfAttention.o', <class 'torch.nn.modules.linear.Linear'>)])}","[[1, 512, 4096]]",[True],True,0.12124800086021423,0.12124800086021423,0,0,"(1, 512, 1024)",torch.float32,encoder_block_13_layer_0_self_attention_o
call_module,encoder.block.13.layer.0.dropout,{encoder_block_13_layer_0_self_attention_o: None},"(encoder_block_13_layer_0_self_attention_o,)",{},{add_71: None},,encoder_block_13_layer_0_self_attention_o,add_71,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>), ('encoder.block.13.layer.0.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[1, 512, 1024]]",[True],True,0.009414400160312652,0.009414400160312652,0,0,"(1, 512, 1024)",torch.float32,encoder_block_13_layer_0_dropout
call_function,<built-in function add>,"{add_68: None, encoder_block_13_layer_0_dropout: None}","(add_68, encoder_block_13_layer_0_dropout)",{},"{getattr_111: None, to_42: None, mul_75: None, add_73: None}",,encoder_block_13_layer_0_dropout,getattr_111,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>), ('encoder.block.13.layer.0', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerSelfAttention'>)])}","[[1, 512, 1024], [1, 512, 1024]]","[True, True]",True,0.012268799915909767,0.012268799915909767,0,0,"(1, 512, 1024)",torch.float32,add_71
call_function,<built-in function getattr>,{add_71: None},"(add_71, 'dtype')",{},{eq_96: None},,add_71,eq_96,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)])}","[[1, 512, 1024]]",[True],True,0.006278400029987097,0.006278400029987097,0,0,"(1,)",,getattr_111
call_function,<built-in function eq>,{getattr_111: None},"(getattr_111, torch.float16)",{},{},,getattr_111,to_42,False,,"{'nn_module_stack': OrderedDict([('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>), ('encoder.block.13', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)])}",[[1]],[True],True,0.006438400037586689,0.006438400037586689,0,0,"(1,)",,eq_96
